1.029383,0.052843,0.020399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.964447,0.053625,0.023594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.376273,0.134508,0.059062,0.054727,0.023207,0.000000,0.000000,0.000000,0.000000,0.000000
3.464087,0.107565,0.034606,0.022546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.190891,0.117073,0.044171,0.030702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.798995,0.103392,0.047684,0.041264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.798780,0.334776,0.078451,0.083113,0.040599,0.024260,0.000000,0.000000,0.000000,0.000000
4.371309,0.362292,0.136315,0.091910,0.030871,0.028797,0.000000,0.000000,0.000000,0.000000
25.993691,2.459827,0.388576,0.050925,0.022140,0.000000,0.000000,0.000000,0.000000,0.000000
16.505201,4.423069,0.678655,0.077343,0.033735,0.000000,0.000000,0.000000,0.000000,0.000000
16.382306,3.404331,0.374197,0.105931,0.038356,0.000000,0.000000,0.000000,0.000000,0.000000
17.107002,4.270447,0.783259,0.151551,0.056018,0.023127,0.000000,0.000000,0.000000,0.000000
20.535963,6.890214,0.881263,0.144369,0.044374,0.000000,0.000000,0.000000,0.000000,0.000000
20.856097,3.457993,0.429166,0.102886,0.025309,0.000000,0.000000,0.000000,0.000000,0.000000
19.141243,2.163136,0.757496,0.098974,0.090298,0.086275,0.000000,0.000000,0.000000,0.000000
24.013092,8.069126,1.767677,0.549918,0.182760,0.192017,0.039860,0.000000,0.000000,0.000000
19.246333,4.185045,0.717661,0.170384,0.063149,0.043860,0.000000,0.000000,0.000000,0.000000
23.236249,14.192664,2.374250,0.496698,0.135022,0.068693,0.000000,0.000000,0.000000,0.000000
49.162165,16.461760,3.095714,0.481302,0.135674,0.047335,0.000000,0.000000,0.000000,0.000000
22.638611,4.776865,0.467358,0.227654,0.093883,0.029824,0.000000,0.000000,0.000000,0.000000
39.002450,5.069050,1.455111,0.169426,0.101963,0.033961,0.000000,0.000000,0.000000,0.000000
19.428924,5.313820,0.669178,0.561007,0.062957,0.042067,0.000000,0.000000,0.000000,0.000000
19.662446,2.622418,0.180901,0.115009,0.032290,0.020216,0.000000,0.000000,0.000000,0.000000
15.430558,4.450724,1.645927,0.331833,0.173435,0.165916,0.044506,0.000000,0.000000,0.000000
22.821124,4.494187,1.614045,0.441662,0.210198,0.094947,0.027148,0.000000,0.000000,0.000000
132.240270,11.766352,2.732364,0.525915,0.184894,0.128574,0.059440,0.022623,0.000000,0.000000
53.067381,12.228459,4.219133,1.015319,0.355508,0.450656,0.139075,0.079104,0.031193,0.000000
138.494125,17.065690,7.279369,2.594484,0.923041,0.732187,0.375109,0.260136,0.101477,0.039555
73.456762,17.925383,2.283835,1.477268,0.654890,0.314954,0.222496,0.057325,0.035993,0.034512
121.429654,46.559355,5.506115,4.072519,1.549756,0.446463,0.460591,0.164111,0.081138,0.077954
139.756137,35.574910,7.917291,7.268125,2.142261,0.576531,0.845300,0.216460,0.219417,0.174347
43.549711,25.517422,6.702319,2.806550,3.235408,0.744249,0.694866,0.152775,0.305870,0.136732
74.569543,19.180469,4.799202,2.820081,2.509941,0.788275,0.611851,0.171836,0.208145,0.164299
45.043723,12.887563,3.422404,1.729657,3.330678,0.432742,0.232882,0.084259,0.032060,0.054266
63.537761,38.036574,4.372849,3.929031,0.914009,1.214910,0.494107,0.214232,0.088799,0.053927
45.314651,23.501681,6.649317,2.680532,1.968339,0.613802,0.395291,0.168388,0.069472,0.093599
53.880543,21.620262,3.938802,2.288773,2.218820,0.710102,0.575208,0.085617,0.058462,0.063353
29.145484,19.948139,2.217721,1.398137,0.530786,0.430872,0.253703,0.082074,0.041631,0.024577
39.451649,17.100751,3.386699,2.201585,1.218878,1.032810,0.298892,0.109668,0.083000,0.069208
56.346351,22.130608,3.799738,3.012802,1.311724,0.896561,0.533062,0.250186,0.180956,0.132230
79.049891,22.464319,3.141458,2.436087,0.827158,0.451806,0.229560,0.096093,0.047516,0.039215
68.471319,15.988094,3.474098,3.300439,0.870263,0.981591,0.255552,0.140891,0.055493,0.000000
123.951314,7.295425,1.262945,0.725773,0.315493,0.233433,0.246395,0.081651,0.054403,0.073832
25.078224,5.452011,0.920500,0.662698,0.343201,0.203476,0.180957,0.099879,0.076580,0.061362
172.593259,16.801708,5.322565,3.109917,2.375686,2.546716,1.745830,1.393944,0.803817,0.755964
34.653405,6.163303,0.924551,0.651429,0.325334,0.240127,0.162605,0.106301,0.086784,0.082920
143.418451,16.505095,5.836315,4.333835,3.418603,4.686374,3.150192,2.512184,1.801776,1.576784
80.710322,11.645822,2.726512,1.312937,0.811808,0.489204,0.495383,0.206955,0.150653,0.124037
87.226458,18.209471,6.994177,2.630667,1.906424,3.034194,1.848540,2.044337,1.377377,1.200161
210.599154,21.837282,4.610810,1.904386,1.825272,1.801091,1.046925,0.921997,0.480070,0.343741
47.856285,7.858390,1.459717,0.758403,0.491922,0.243013,0.199339,0.119602,0.092267,0.079623
348.566952,42.122990,15.549567,8.968232,4.735862,6.531910,4.090529,2.969827,2.726402,1.888176
55.405211,29.819175,8.147075,6.985030,2.592770,1.052328,0.840671,0.443565,0.191291,0.159584
70.314840,20.443282,8.948745,7.365391,2.225397,1.436819,0.970693,0.527759,0.274092,0.231450
36.999272,29.396758,14.225752,7.060817,3.259573,1.353302,1.020597,0.492759,0.287188,0.206275
50.411623,40.020203,11.629121,11.048591,4.032668,1.531457,1.083077,0.668932,0.340432,0.302759
64.685809,34.174356,14.772978,6.352882,3.219822,1.209299,0.540085,0.353757,0.211341,0.136548
63.281736,44.782679,29.164037,13.327755,5.341146,2.207056,0.882034,0.593166,0.355745,0.245509
63.248459,40.597168,18.701735,5.829503,3.212641,1.655880,1.215962,0.640639,0.387773,0.366866
29.823135,24.951705,12.482002,3.102014,1.936861,1.311894,0.505769,0.331362,0.208006,0.142539
69.501538,43.941514,15.576877,12.793219,5.650251,3.372189,1.383135,1.171213,0.544319,0.429775
88.562189,52.307049,26.098452,10.665783,4.285320,1.173879,1.342491,0.815052,0.284395,0.343534
79.577452,53.564639,25.639583,10.045747,3.941413,0.909317,1.255042,0.835284,0.372894,0.295948
289.101034,63.231457,42.621692,16.648176,6.597827,3.809454,1.663566,1.053579,0.784240,0.594609
42.211167,38.732706,11.316744,6.707353,2.964045,3.840978,1.060927,0.746225,0.414483,0.342578
134.271213,44.639379,19.682020,8.797924,3.988087,4.494775,1.969297,1.126786,0.599735,0.419041
39.398171,25.026865,19.364048,4.039514,3.352535,2.339426,1.063966,0.626022,0.395161,0.263102
84.999128,37.136040,19.912568,6.062465,4.738167,3.382705,1.550476,1.050120,0.675194,0.539700
88.800761,39.640318,18.677059,6.803276,3.613634,1.995844,0.886429,0.862693,0.385845,0.315927
66.545633,31.607016,17.409808,7.451795,3.828987,1.948566,1.328892,0.935574,0.553351,0.355667
450.000000,91.162192,61.181853,19.666415,18.387032,15.960625,9.608486,8.050155,4.566874,5.046839
116.974971,44.767524,21.218219,8.098003,9.189971,5.722832,4.784778,2.671465,1.308751,1.460841
156.634647,42.885146,35.241850,10.476605,20.201238,2.135788,1.953466,1.152636,0.671185,0.662055
49.273788,36.664255,24.565093,7.159517,8.028399,2.846780,1.134665,0.553649,0.399315,0.274869
110.941128,51.677546,17.225256,11.075750,4.787108,5.227783,1.637259,1.244567,0.649125,0.607292
132.819911,29.885534,22.446391,7.147634,2.967016,5.142314,0.944369,0.802812,0.352090,0.225845
41.875524,15.835599,12.348097,3.084552,2.418669,2.348360,0.926341,0.479778,0.398423,0.294839
242.953733,40.933368,20.726178,11.546931,5.547167,3.123882,2.285035,1.133286,0.611623,0.703658
245.381360,39.073986,19.423869,7.931457,6.560485,3.575618,2.182187,1.476560,1.069507,0.754842
275.001385,66.975511,24.470109,14.883664,9.721223,8.455023,3.808772,2.618416,1.520900,1.443450
137.508054,49.964512,6.151525,4.653727,2.655352,2.417426,1.931791,1.385965,0.974606,0.806227
208.136293,57.570168,9.144844,6.152901,4.136000,2.438427,1.523380,1.072443,0.469243,0.447677
130.537462,34.098200,8.533303,4.868512,3.005933,1.761557,0.986579,0.585731,0.289003,0.282150
106.994007,27.102079,6.853419,3.616059,2.133413,1.018353,0.711007,0.444799,0.248519,0.217777
203.281259,73.113465,12.196808,7.609397,5.103192,3.022208,1.520984,1.538038,0.932503,0.748133
146.321269,36.127289,8.080163,7.445155,2.725711,2.359267,0.856450,0.822642,0.458860,0.380192
135.430202,38.882294,11.276455,6.995339,2.728872,2.236185,1.166898,0.771591,0.481965,0.370773
121.892396,40.176325,9.662636,3.689380,2.790424,1.984994,0.926860,0.634115,0.422584,0.321267
130.003456,22.264181,6.748742,3.549697,2.210184,1.538610,0.988896,0.660264,0.459607,0.388307
365.896772,57.262001,23.840910,13.199762,8.871878,10.671403,5.913430,5.592798,3.536391,2.420807
108.018976,32.526890,14.726723,10.390637,9.043169,8.324286,6.217127,4.224415,1.704913,1.505955
155.082612,45.160694,33.495557,9.259206,14.016059,2.820704,1.690840,1.425729,0.595013,0.617521
83.441329,41.673842,25.673240,7.020145,6.617377,3.312211,1.210063,0.681207,0.437720,0.253481
86.794028,61.480550,20.328298,9.971431,5.016165,6.129324,1.805307,0.922274,0.892311,0.477554
139.609589,43.404880,26.447595,9.249414,3.818237,4.252888,1.063263,1.051671,0.668516,0.328907
79.268724,25.373379,14.164753,2.964847,3.155264,2.211047,1.128579,0.616937,0.462538,0.417661
325.895288,44.559128,19.366867,8.524598,4.392894,2.979971,1.707984,1.064168,0.696589,1.279300
281.908649,45.287300,21.080089,9.028453,5.013283,3.435953,2.762490,1.703855,1.319148,1.452394
272.843089,60.786282,22.366216,11.410176,8.668377,11.915666,4.479188,3.692692,2.098200,2.125050
80.881253,13.836666,2.505892,1.169261,0.608550,0.331516,0.189376,0.121913,0.089552,0.079619
85.709739,7.932708,1.894452,1.183713,0.471578,0.385302,0.243890,0.173775,0.161869,0.119977
210.452060,16.657346,4.594945,2.601188,2.298290,3.014441,1.514630,1.391807,0.925632,0.703649
68.799879,4.910390,1.483463,0.979345,0.428136,0.231724,0.126953,0.088766,0.067833,0.051373
221.391528,18.505955,7.910886,4.339505,3.945690,5.978530,3.220010,3.149022,1.565621,1.599598
80.869830,10.191257,2.940160,1.017964,0.690743,1.045623,0.325813,0.133680,0.075654,0.058399
254.925539,19.132790,12.240285,5.058221,3.757571,7.708147,3.460852,3.085185,2.137452,1.489579
138.946755,19.663524,5.797009,2.051544,1.963870,3.847817,1.140455,0.475497,0.399299,0.276370
92.198221,8.805370,1.852325,1.572228,0.593760,0.367364,0.254129,0.147306,0.094540,0.084376
376.106030,64.502763,33.189797,18.301384,8.779848,6.963868,4.385280,3.547214,2.338560,1.789083
77.495649,73.475781,56.279071,25.994190,11.477986,3.485052,4.332889,2.724442,1.461276,0.926575
65.227915,47.408569,33.337211,17.960974,7.394955,3.541497,3.223630,1.689908,1.204874,0.588613
74.491816,68.648738,34.015239,13.602043,6.633614,2.227385,2.656248,1.570947,0.921319,0.698365
61.215860,74.180714,28.353167,10.649542,6.216157,1.872947,2.649027,1.299700,1.026915,0.693037
165.239477,69.094535,28.738026,10.864094,7.477861,5.809436,3.459465,2.350274,1.183058,1.422607
97.976623,30.411025,26.498871,9.568917,5.631319,4.227046,1.706206,1.129186,0.586167,0.472282
238.755994,78.034333,47.002748,18.955175,13.834801,10.962392,6.815938,6.455979,3.807942,3.240470
74.292442,30.916919,21.645069,7.505712,3.290889,4.224355,1.072967,0.627243,0.291245,0.230862
199.225840,60.438879,43.128607,14.480939,9.793522,5.143997,3.709688,2.861058,1.660145,1.440568
241.836191,68.829137,42.740535,16.483710,14.139757,12.485883,10.159005,9.781099,4.492809,4.113331
18.414159,3.500934,1.007365,0.708054,0.261504,0.150755,0.082791,0.026803,0.000000,0.000000
12.454464,4.298600,1.548589,1.114079,0.658032,0.278415,0.135001,0.042221,0.000000,0.000000
19.090175,9.622067,2.871593,2.092132,1.558417,0.578441,0.313353,0.112618,0.058393,0.036720
138.408839,32.618673,15.070894,7.044278,3.929170,2.319589,1.748362,0.924785,0.828216,0.444438
78.060441,43.199891,24.454447,6.884451,5.353199,2.678995,2.025479,0.904659,0.908556,0.444378
107.604076,62.766620,32.677393,16.326103,12.807881,12.200781,7.158681,8.524649,4.269560,3.587576
173.318827,76.602481,38.937154,22.636340,16.896563,18.456285,11.628962,9.513697,5.221460,3.918829
92.800049,49.121821,23.610373,19.630568,16.864947,24.784783,12.848078,12.309271,5.809568,5.111647
264.802702,65.218725,20.504572,14.408422,8.830143,8.151589,4.798071,4.986377,3.776694,2.376818
0.382601,0.039579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
